"term","coef_reg_baja","coef_reg_alta"
"tf_texto_drew",0,0
"tf_texto_drink",0,0
"tf_texto_drinking",0,0
"tf_texto_drive",0,0
"tf_texto_driven",0,0
"tf_texto_driver",0.1060579782453,0
"tf_texto_drives",0,0
"tf_texto_driving",0,0
"tf_texto_drop",-0.0276993272526801,0
"tf_texto_dropped",-0.0694967379921498,0
"tf_texto_dropping",0,0
"tf_texto_drops",0.000678720812966142,0
"tf_texto_drowning",-0.0191286215084082,0
"tf_texto_drug",0,0
"tf_texto_drugs",-0.011825681905522,0
"tf_texto_drunk",-0.0590667148525308,0
"tf_texto_drunken",0.0462323260961711,0
"tf_texto_dry",0,0
"tf_texto_dubbed",0,0
"tf_texto_dubious",0.00293285773346042,0
"tf_texto_duchovny",0,0
"tf_texto_dud",0,0
"tf_texto_dude",0,0
"tf_texto_due",0.00253679172356289,0
"tf_texto_duke",0,0
"tf_texto_dull",-0.0329195109436939,-0.061686421019814
"tf_texto_dumb",0,0
"tf_texto_dumber",0,0
"tf_texto_dune",0.000209020436285089,0
"tf_texto_dunne",0,0
"tf_texto_duo",0,0
"tf_texto_dusk",0,0
"tf_texto_dust",0,0
"tf_texto_dustin",0,0
"tf_texto_dutch",-0.0893925563830151,0
"tf_texto_duty",0,0
"tf_texto_duvall",0,0
"tf_texto_dvd",0,0
"tf_texto_dying",0,0
"tf_texto_dylan",0,0
"tf_texto_dynamic",0,0
"tf_texto_e",0,0
"tf_texto_eager",0,0
"tf_texto_ear",-0.0090020068978594,0
"tf_texto_earlier",0,0
"tf_texto_early",0,0
"tf_texto_earn",0,0
"tf_texto_earned",0,0
"tf_texto_ears",0,0
"tf_texto_earth",0,0
"tf_texto_ease",0,0
"tf_texto_easier",0,0
"tf_texto_easily",0.0673071967105654,0.0112653850165979
"tf_texto_east",0,0
"tf_texto_eastern",0.0571374221071385,0
"tf_texto_eastwood",0,0
"tf_texto_easy",0,0
"tf_texto_eat",0,0
"tf_texto_eating",0,0
"tf_texto_eats",0,0
"tf_texto_ebert",-0.0234780559257649,0
"tf_texto_eccentric",0.00989780341281509,0
"tf_texto_echoes",0,0
"tf_texto_ed",0,0
"tf_texto_eddie",0,0
"tf_texto_edge",0.00355665405283313,9.75661020542136e-05
"tf_texto_edgy",0,0
"tf_texto_edited",0,0
"tf_texto_editing",0,0
"tf_texto_edition",0,0
"tf_texto_editor",0,0
"tf_texto_edward",0,0
"tf_texto_edwards",9.44380937567407e-05,0
"tf_texto_eerie",0.0549566543788947,0
"tf_texto_effect",0,0
"tf_texto_effective",0.0120381918373632,0.0119364192404739
"tf_texto_effectively",-0.0629183663277135,0
"tf_texto_effects",0,0
"tf_texto_effort",-0.00224321380134532,0
"tf_texto_effortlessly",0,0
"tf_texto_efforts",0,0
"tf_texto_egg",0.00107530206449403,0
"tf_texto_ego",-0.0555619461190436,0
"tf_texto_egoyan",0,0
"tf_texto_egypt",0.0031138360427458,0
"tf_texto_eh",0,0
"tf_texto_eight",0.00910194161510983,0
"tf_texto_eighties",0,0
"tf_texto_einstein",0,0
"tf_texto_either",0,0
"tf_texto_elaborate",-0.000775759281957437,0
"tf_texto_elderly",0,0
"tf_texto_election",0,0
"tf_texto_elegant",0,0
"tf_texto_element",0,0
"tf_texto_elements",-9.29282623469882e-05,0
"tf_texto_elevator",0.000252349885439869,0
"tf_texto_elfman",0,0
"tf_texto_elijah",-0.0291043060370689,0
"tf_texto_elisabeth",0,0
"tf_texto_elite",0.00431375760693523,0
"tf_texto_elizabeth",0.0325149302212617,0
"tf_texto_elle",0,0
"tf_texto_ellen",0.020289865438669,0
"tf_texto_ellie",0.019830239427157,0
"tf_texto_elliot",0.0468343762515846,0.0288747031305895
"tf_texto_else",-0.0183997638197246,0
"tf_texto_elvis",0,0
"tf_texto_em",0,0
"tf_texto_embarrassed",0,0
"tf_texto_embarrassing",-0.0489017671150679,-0.0406705753338992
"tf_texto_embarrassment",-0.217858569757883,0
"tf_texto_embrace",0.0164821320567807,0
"tf_texto_emerges",0,0
"tf_texto_emily",0,0
"tf_texto_emma",0.119309960901098,0
"tf_texto_emmerich",0.0549344474972336,0
"tf_texto_emotion",0,0
"tf_texto_emotional",0,0
"tf_texto_emotionally",0,0
"tf_texto_emotions",0,0
"tf_texto_emperor",0.00303939710634825,0
"tf_texto_emphasis",-0.0017375421165855,0
"tf_texto_empire",0,0
"tf_texto_employee",0.0639612904972636,0
"tf_texto_employs",0,0
"tf_texto_empty",-0.0106455843031812,-0.000118822553769754
"tf_texto_encounter",0,0
"tf_texto_encounters",0.0200658637973398,0
"tf_texto_end",0,0
"tf_texto_endearing",0,0
"tf_texto_ended",-6.61229251770099e-05,0
"tf_texto_ending",0,0.00808678177106311
"tf_texto_endings",-0.0587554096506235,0
"tf_texto_endless",0,0
"tf_texto_ends",0,0
"tf_texto_enemies",0,0
"tf_texto_enemy",0,0
"tf_texto_energetic",0.00895635039259869,0
"tf_texto_energy",0,0
"tf_texto_engage",0,0
"tf_texto_engaged",0.0170992753975092,0
"tf_texto_engaging",0,0
"tf_texto_england",0,0
"tf_texto_english",0,0
"tf_texto_engrossing",0,0
"tf_texto_enhanced",0,0
"tf_texto_enigmatic",0.0225247711838747,0
"tf_texto_enjoy",0.020203531024638,0
"tf_texto_enjoyable",0.0375997344978959,0.0176286288940141
"tf_texto_enjoyed",0,0.0419854051752838
"tf_texto_enjoying",0,0
"tf_texto_enjoyment",0,0
"tf_texto_enjoys",0,0
"tf_texto_enormous",0,0
"tf_texto_enough",0,0
"tf_texto_ensemble",0.00148288912863223,0
"tf_texto_ensues",0,0
"tf_texto_enter",0.0360428057617634,0
"tf_texto_entered",0,0
"tf_texto_entering",0.0282856944986978,0
"tf_texto_enterprise",0,0
"tf_texto_enters",0,0
"tf_texto_entertain",0.00445983070311867,0
"tf_texto_entertained",0,0
"tf_texto_entertaining",0.102883758247864,0.0078664718136895
"tf_texto_entertainment",0,0
"tf_texto_enthusiasm",0,0
"tf_texto_enthusiastic",0,0
"tf_texto_entire",0,0
"tf_texto_entirely",-0.00687649466618175,0
"tf_texto_entirety",0,0
"tf_texto_entitled",0,0
"tf_texto_entrance",0,0
"tf_texto_entry",0,0
"tf_texto_environment",0,0
"tf_texto_ephron",0,0
"tf_texto_epic",0.0136353231375985,0
"tf_texto_episode",0,0
"tf_texto_episodes",0,0
"tf_texto_equal",0,0
"tf_texto_equally",0.0779517336027774,0
"tf_texto_equipment",0.0282556311263739,0
"tf_texto_equivalent",0,0
"tf_texto_er",0.0111240467470037,0
"tf_texto_era",0.0479458734836973,0.0464941076134815
"tf_texto_eric",0,0
"tf_texto_erin",0,0
"tf_texto_erotic",-0.00427586233856791,0
"tf_texto_escape",0,0
"tf_texto_escaped",-0.00582173160092328,0
"tf_texto_escapes",0,0
"tf_texto_especially",0.025697669675954,0.018089851655129
"tf_texto_esque",0,0
"tf_texto_essence",-0.0536002444986448,0
"tf_texto_essential",0.0519525221213986,0
"tf_texto_essentially",0,0
"tf_texto_establish",-0.0289992557820401,0
"tf_texto_established",-0.0248293333196388,0
"tf_texto_establishing",0,0
"tf_texto_estate",0,0
"tf_texto_estranged",0,0
"tf_texto_eszterhas",-0.0401543340430316,0
"tf_texto_etc",0.00316393314456654,0
"tf_texto_ethan",0.0356699919374828,0
"tf_texto_eugene",0,0
"tf_texto_european",-0.016825297678705,0
"tf_texto_eva",0,0
"tf_texto_eve",0,0
"tf_texto_even",-0.0256464841187774,0
"tf_texto_evening",0,0
"tf_texto_event",0.00076654602240091,0
"tf_texto_events",-0.00698941833258813,0
"tf_texto_eventually",-0.00233649124661381,0
"tf_texto_ever",0,0
"tf_texto_everett",0,0
"tf_texto_every",0,0
"tf_texto_everybody",0,0
"tf_texto_everyday",0.0121231566876623,0
"tf_texto_everyone",0,0
"tf_texto_everyone's",-0.0594898593777509,0
"tf_texto_everything",0.0093494760995807,0.000985252601939698
"tf_texto_everywhere",0,0
"tf_texto_evidence",0,0
"tf_texto_evident",-0.00023745903658997,0
"tf_texto_evil",0,0
"tf_texto_evolution",-0.000380771913106747,0
"tf_texto_ewan",0.0466540965033753,0
"tf_texto_ex",0,0
"tf_texto_exact",-0.0349042351988675,0
"tf_texto_exactly",0.0254407325476227,0
"tf_texto_exaggerated",0,0
"tf_texto_examination",0,0
"tf_texto_example",0,0
"tf_texto_examples",0,0
"tf_texto_excellent",0.0553724941655249,0.0575941357340787
"tf_texto_except",-0.00211699612027075,0
"tf_texto_exception",0,0
"tf_texto_exceptional",0.119719581673339,0.00424639557598025
"tf_texto_exceptionally",0.0586851375095772,0
"tf_texto_exceptions",0,0
"tf_texto_excess",0,0
"tf_texto_excessive",-0.000129776223642978,0
"tf_texto_exchange",0,0
"tf_texto_exchanges",-0.129852062044432,0
"tf_texto_excited",0,0
"tf_texto_excitement",0,0
"tf_texto_exciting",0,0
"tf_texto_excuse",-0.000240912931827122,0
"tf_texto_executed",-0.00232652601808344,0
"tf_texto_execution",-0.00728401042189204,0
"tf_texto_executive",0.0214829309232267,0
"tf_texto_exercise",0,0
"tf_texto_exist",0,0
"tf_texto_existence",0.0352009714881651,0
"tf_texto_existenz",0,0
"tf_texto_exists",0,0
"tf_texto_exorcist",0,0
"tf_texto_exotic",0,0
"tf_texto_exotica",0,0
"tf_texto_expect",0.0244078149010573,0
"tf_texto_expectations",0,0
"tf_texto_expected",-0.043419602128162,0
"tf_texto_expecting",0,0
"tf_texto_expects",-0.129289484934918,0
"tf_texto_expedition",-0.0098072837525688,0
"tf_texto_expensive",0,0
"tf_texto_experience",0.0416787152632541,1.85461890788372e-05
"tf_texto_experienced",0,0
"tf_texto_experiences",0,0
"tf_texto_experiment",-0.189331165438712,0
"tf_texto_expert",-0.0122074357733627,0
"tf_texto_explain",0,0
"tf_texto_explained",-0.0608736404591487,0
"tf_texto_explaining",0,0
"tf_texto_explains",0,0
"tf_texto_explanation",-0.00237651501494779,0
"tf_texto_explicit",0,0
"tf_texto_exploit",0,0
"tf_texto_exploitation",-0.0526453361901681,0
"tf_texto_exploits",0,0
"tf_texto_exploration",0,0
"tf_texto_explore",0,0
"tf_texto_explored",0,0
"tf_texto_explores",0.0337107930547984,0
"tf_texto_exploring",-0.00127027170636071,0
"tf_texto_explosion",0.0550820026054971,0
"tf_texto_explosions",0,0
"tf_texto_expose",0,0
"tf_texto_exposed",0,0
"tf_texto_exposition",0,0
"tf_texto_express",0,0
"tf_texto_expressed",0.0259686302127739,0
"tf_texto_expression",0,0
"tf_texto_expressions",0,0
"tf_texto_expressive",0,0
"tf_texto_extended",0,0
"tf_texto_extent",-0.0357317179662963,0
"tf_texto_extra",0.0827582005321972,9.18974965156244e-05
"tf_texto_extraordinary",0,0
"tf_texto_extras",0,0
"tf_texto_extreme",-1.0455867493916e-05,0
"tf_texto_extremely",0.0179290347811326,0.0210149178549539
"tf_texto_eye",0,0
"tf_texto_eyed",-0.0229958321658629,0
"tf_texto_eyes",0,0
"tf_texto_f",0,0
"tf_texto_fable",0,0
"tf_texto_fabulous",-0.00186629638010415,0
"tf_texto_face",0,0
"tf_texto_faced",0,0
"tf_texto_faces",0,0
"tf_texto_facial",0,0
"tf_texto_facing",0,0
"tf_texto_fact",0,0
"tf_texto_factor",0,0
"tf_texto_factory",0,0
"tf_texto_facts",0,0
"tf_texto_faculty",0,0
"tf_texto_fail",0,0
"tf_texto_failed",0,0
"tf_texto_failing",0,0
"tf_texto_fails",-0.0222229453065599,-0.0554656634047263
"tf_texto_failure",-0.0233901022945075,0
"tf_texto_fair",-4.28036506609062e-05,0
"tf_texto_fairly",0,0
"tf_texto_fairy",0,0
"tf_texto_faith",0,0
"tf_texto_faithful",0,0
"tf_texto_fake",0,0
"tf_texto_fall",-0.00990045096626702,0
"tf_texto_fallen",0,0
"tf_texto_falling",0,0
"tf_texto_falls",-0.0904527224611444,-0.00387028492010611
"tf_texto_false",0,0
"tf_texto_fame",0.0301464373192568,0
"tf_texto_famed",0,0
"tf_texto_familiar",-0.0116386737134763,0
"tf_texto_families",0,0
"tf_texto_family",0.0583029564669019,0.0156832796533865
"tf_texto_family's",0,0
"tf_texto_famke",0,0
"tf_texto_famous",0,0
"tf_texto_fan",0,0
"tf_texto_fancy",0,0
"tf_texto_fans",0.00308694390050406,0
"tf_texto_fantasia",0,0
"tf_texto_fantasies",0,0
"tf_texto_fantastic",0.00670445913823097,0.0392777052108048
"tf_texto_fantasy",0,0
"tf_texto_far",0,0
"tf_texto_farce",0.0207283675326882,0
"tf_texto_fare",0.0955286026147015,0
"tf_texto_fares",-0.114269041124915,0
"tf_texto_fargo",0.0107797451555665,0
"tf_texto_farm",0,0
"tf_texto_farquaad",0,0
"tf_texto_farrelly",0,0
"tf_texto_farrellys",-0.00152417125745477,0
"tf_texto_fart",-0.0548947027111601,0
"tf_texto_farther",0,0
"tf_texto_fascinated",0,0
"tf_texto_fascinating",0.0324590121832533,0
"tf_texto_fascination",0,0
"tf_texto_fashion",0,0
"tf_texto_fashioned",0.0776264481609794,2.0610758151024e-05
"tf_texto_fast",0,0
"tf_texto_faster",0,0
"tf_texto_fat",0,0
"tf_texto_fatal",0,0
"tf_texto_fate",0,0
"tf_texto_father",0.00899204795667617,0
"tf_texto_father's",0.0125670998836391,0
"tf_texto_fault",0,0
"tf_texto_faults",0,0
"tf_texto_favor",0,0
"tf_texto_favorite",0,0
"tf_texto_favorites",0,0
"tf_texto_favourite",0,0
"tf_texto_favreau",0.0589950431477026,0
"tf_texto_fbi",0,0
"tf_texto_fear",0,0
"tf_texto_fears",0.0130830785279208,0
"tf_texto_feat",0,0
"tf_texto_feature",0.00405526110877727,0
"tf_texto_featured",0,0
"tf_texto_features",0,0
"tf_texto_featuring",0,0
"tf_texto_february",0,0
"tf_texto_fed",0,0
"tf_texto_federal",0.0139671171066193,0
"tf_texto_federation",0.0276290045892429,0
"tf_texto_feel",0,0
"tf_texto_feeling",0,0
"tf_texto_feelings",0,0
"tf_texto_feels",0,0
"tf_texto_feet",0,0
"tf_texto_fell",0,0
"tf_texto_fellow",0.0113505396622685,0
"tf_texto_felt",0,0
"tf_texto_female",-0.0259869559400863,-0.0136738984356847
"tf_texto_femme",0.00310794417687284,0
"tf_texto_fest",0.0542029108921878,0
"tf_texto_festival",0,0
"tf_texto_fetched",0,0
"tf_texto_fi",0,0
"tf_texto_fianc",0.0832194442734542,0
"tf_texto_fiance",0,0
"tf_texto_fiancee",0,0
"tf_texto_fiction",0,0
"tf_texto_fictional",0.144367135219819,0.0702097175043538
"tf_texto_fidelity",0.16858753957332,0
"tf_texto_field",0.00349018503596957,0
"tf_texto_fiennes",0,0
"tf_texto_fifteen",0,0
"tf_texto_fifth",0,0
"tf_texto_fifty",0.00111207708548405,0
"tf_texto_fight",0.04189411892671,0
"tf_texto_fighter",0.0402287636924257,0
"tf_texto_fighters",0,0
"tf_texto_fighting",0.0127893498400905,0
"tf_texto_fights",0.00202685056982286,0
"tf_texto_figure",-0.0431958264476355,0
"tf_texto_figured",0,0
"tf_texto_figures",1.72938647383748e-05,0
"tf_texto_files",0,0
"tf_texto_fill",0,0
"tf_texto_filled",0,0
"tf_texto_filling",0,0
"tf_texto_fills",0,0
"tf_texto_film",-0.000512798274682565,0
"tf_texto_film's",0,0
"tf_texto_filmed",0.0431907240255029,0
"tf_texto_filming",-0.0518422277895332,0
"tf_texto_filmmaker",-0.0531600580605876,0
"tf_texto_filmmakers",-0.0328368270933965,-6.23737164687917e-05
"tf_texto_filmmaking",0,0
"tf_texto_films",0,0
"tf_texto_final",0,0
"tf_texto_finale",0,0
"tf_texto_finally",0,0
"tf_texto_financial",0,0
"tf_texto_fincher",0,0
"tf_texto_find",0,0
"tf_texto_finding",0.0700138742133918,0
"tf_texto_finds",0.026218657749198,0.00592953300855878
"tf_texto_fine",0.00741846480625433,0
"tf_texto_finest",0.0187742490218218,0.0247079383256689
"tf_texto_finger",-0.00184476269067421,0
"tf_texto_fingers",0,0
"tf_texto_finish",0.00988040094469803,0
"tf_texto_finished",0,0
"tf_texto_finn",0,0
"tf_texto_fiona",0,0
"tf_texto_fire",-2.85114374214446e-05,0
"tf_texto_fired",0.097688503838628,0
"tf_texto_firing",0,0
"tf_texto_firm",-4.80976023340194e-06,0
"tf_texto_firmly",0,0
"tf_texto_first",0.0172829942049408,3.28787456449128e-06
"tf_texto_fish",0,0
"tf_texto_fishburne",0.0641111581738677,0
"tf_texto_fisher",0,0
"tf_texto_fisherman",-0.0436128705854647,0
"tf_texto_fishing",-0.101286378447116,0
"tf_texto_fit",0.00451074820378712,0
"tf_texto_fits",0.0641950673832963,0.0157501222439496
"tf_texto_fitting",0.163538114531712,0
"tf_texto_five",0,0
"tf_texto_fix",0,0
"tf_texto_flair",-0.0140099500077616,0
"tf_texto_flame",0,0
"tf_texto_flash",0,0
"tf_texto_flashback",0,0
"tf_texto_flashbacks",0,0
"tf_texto_flashy",0,0
"tf_texto_flat",-0.041410022455737,-0.00822549413395315
"tf_texto_flaw",0,0
"tf_texto_flawed",0.0533308237972683,0.0372859374592401
"tf_texto_flawless",0.0576047911606909,0
"tf_texto_flaws",0.0902902168217476,0.0728556836744005
"tf_texto_fleeing",0,0
"tf_texto_flesh",-0.0434541676213365,0
"tf_texto_flick",0,0
"tf_texto_flicks",0,0
"tf_texto_flies",0,0
"tf_texto_flight",0,0
"tf_texto_floating",0,0
"tf_texto_floor",0,0
"tf_texto_flop",0,0
"tf_texto_florida",0,0
"tf_texto_flow",0.0143251816110269,0
"tf_texto_flowers",0,0
"tf_texto_flowing",0,0
"tf_texto_flubber",0,0
"tf_texto_fluff",0,0
"tf_texto_fly",0,0
"tf_texto_flying",0.00560449331601407,0
"tf_texto_flynt",0.12199757559,0
"tf_texto_flynt's",0,0
"tf_texto_focus",0.0325749678010152,0
"tf_texto_focused",0.206956472641995,0
"tf_texto_focuses",0,0
"tf_texto_foley",0,0
"tf_texto_folk",-0.0238850521044376,0
"tf_texto_folks",0,0
"tf_texto_follow",0,0
"tf_texto_followed",0,0
"tf_texto_following",0.000243303293780035,0
"tf_texto_follows",0.0288322704085874,0
"tf_texto_fond",0,0
"tf_texto_fonda",0,0
"tf_texto_food",0,0
"tf_texto_fool",0,0
"tf_texto_foolish",0,0
"tf_texto_foot",0,0
"tf_texto_footage",0,0
"tf_texto_football",-0.133036459340676,0
"tf_texto_footsteps",0,0
"tf_texto_forbidden",-0.118849125231598,0
"tf_texto_force",0.000753485565152448,0
"tf_texto_forced",0,0
"tf_texto_forces",-0.00417888332250865,0
"tf_texto_forcing",0,0
"tf_texto_ford",0,0
"tf_texto_foreign",0,0
"tf_texto_forest",0.0399328374291663,0
"tf_texto_forever",0.0524264211876346,0
"tf_texto_forewarned",0,0
"tf_texto_forget",0,0
"tf_texto_forgets",0,0
"tf_texto_forgettable",0.0057621102174002,0
"tf_texto_forgive",0,0
"tf_texto_forgot",-0.0308728779216436,-0.0542083782156372
"tf_texto_forgotten",0,0
"tf_texto_forlani",0,0
"tf_texto_form",0,0
"tf_texto_format",0.106347643642137,0
"tf_texto_formed",0.0163958402834409,0
"tf_texto_former",0.00379001215979712,0
"tf_texto_forms",0.0248101519489209,0
"tf_texto_formula",-0.00058062641937887,0
"tf_texto_formulaic",0,0
"tf_texto_forrest",0,0
"tf_texto_forster",0,0
"tf_texto_forth",0,0
"tf_texto_fortunately",0,0
"tf_texto_fortune",0,0
"tf_texto_forty",0,0
"tf_texto_forward",0,0
"tf_texto_foster",0,0
"tf_texto_fought",-0.0510759825449142,0
"tf_texto_foul",-0.00239893824144474,0
"tf_texto_found",0,0
"tf_texto_four",0,0
"tf_texto_fourth",0,0
"tf_texto_fox",0,0
"tf_texto_frame",0,0
"tf_texto_framed",0,0
"tf_texto_france",-0.0275764368106599,0
"tf_texto_franchise",-0.0981897725940449,0
"tf_texto_francis",0,0
"tf_texto_francisco",0,0
"tf_texto_frank",0,0
"tf_texto_frankenstein",0,0
"tf_texto_franklin",-0.183857705778896,0
"tf_texto_frankly",0,0
"tf_texto_freak",0,0
"tf_texto_fred",0,0
"tf_texto_freddie",0,0
"tf_texto_free",0,0
"tf_texto_freedom",0,0
"tf_texto_freeman",-0.00174616575231153,0
"tf_texto_freeze",0,0
"tf_texto_french",0,0
"tf_texto_frequency",0,0
"tf_texto_frequent",0,0
"tf_texto_frequently",0,0
"tf_texto_fresh",0.0025990408920808,0
"tf_texto_friday",0,0
"tf_texto_friend",-0.00650599043096288,0
"tf_texto_friend's",0.251589756420653,0
"tf_texto_friendly",0,0
"tf_texto_friends",0.0140473556294634,0
"tf_texto_friendship",0,0
"tf_texto_frightened",0.0567812219622761,0
"tf_texto_frightening",0.0607227238818608,0.00767907389425987
"tf_texto_front",0.00182870996537489,0
"tf_texto_frozen",0,0
"tf_texto_frustrated",0,0
"tf_texto_frustrating",0,0
"tf_texto_fu",0,0
"tf_texto_fuentes",0,0
"tf_texto_fugitive",-0.0590345733780643,0
"tf_texto_fulfill",0.0961323448216177,0
"tf_texto_full",0,0
"tf_texto_fuller",0,0
"tf_texto_fully",0,0
"tf_texto_fun",0.0444726232899763,4.48589156790123e-06
"tf_texto_function",0,0
"tf_texto_funeral",0,0
"tf_texto_funnier",-0.000394296768363912,0
"tf_texto_funniest",0.0374582941367909,0
"tf_texto_funny",-0.00177147196968951,0
"tf_texto_furious",0.0106764863493661,0
"tf_texto_fury",0,0
"tf_texto_future",0,0
"tf_texto_futuristic",0,0
"tf_texto_g",0,0
"tf_texto_gabriel",-0.00966626391189647,0
"tf_texto_gadget",0,0
"tf_texto_gag",0,0
"tf_texto_gags",0,-0.000105157083006701
"tf_texto_gain",0,0
"tf_texto_gained",0.0155890589659891,0
"tf_texto_gaining",0,0
"tf_texto_gal",0,0
"tf_texto_galaxy",0,0
"tf_texto_gale",0,0
"tf_texto_gambling",0,0
"tf_texto_game",0.00844960279313636,0
"tf_texto_games",0,0
"tf_texto_gang",0,0
"tf_texto_gangster",0.000301433664056835,0
"tf_texto_gangsters",0,0
"tf_texto_garbage",-0.132410824324572,-0.0131877417103395
"tf_texto_garden",0,0
"tf_texto_garofalo",-0.0369877663398268,0
"tf_texto_gary",0,0
"tf_texto_gas",0.0640996438367282,0
"tf_texto_gates",0,0
"tf_texto_gather",0,0
"tf_texto_gathering",0,0
"tf_texto_gattaca",0.0234221583328063,0
"tf_texto_gauge",0,0
"tf_texto_gave",0,0
"tf_texto_gavin",0,0
"tf_texto_gay",0.0680949434923697,0
"tf_texto_gayheart",0,0
"tf_texto_geek",0,0
"tf_texto_gellar",0,0
"tf_texto_gem",0,0
"tf_texto_gene",0,0
"tf_texto_general",0.0314755245929594,0
"tf_texto_general's",-0.00947842970305869,0
"tf_texto_generally",0,0
"tf_texto_generate",-0.0659119061093743,0
"tf_texto_generated",0,0
"tf_texto_generation",0,0
"tf_texto_generations",0.00452686778442215,0
"tf_texto_generic",0,0
"tf_texto_genetically",0,0
"tf_texto_genius",0,0
"tf_texto_genre",0.000292086171164792,0
"tf_texto_genres",0.14604150406243,0
"tf_texto_gentle",0,0
"tf_texto_genuine",0.0470250034671488,0
"tf_texto_genuinely",0,0
"tf_texto_geoffrey",0,0
"tf_texto_george",0,0
"tf_texto_georgia",-0.0311062633588603,0
"tf_texto_gere",0,0
"tf_texto_german",0,0
"tf_texto_get",0,0
"tf_texto_gets",-0.0106386066544524,0
"tf_texto_getting",0,0
"tf_texto_ghetto",0,0
"tf_texto_ghost",0,0
"tf_texto_ghosts",0,0
"tf_texto_giant",-0.0301018968823253,0
"tf_texto_gibson",0,0
"tf_texto_gift",-0.0804118605535575,0
"tf_texto_gigantic",0,0
"tf_texto_gilbert",0,0
"tf_texto_giles",0,0
"tf_texto_gilliam",0,0
"tf_texto_gimmick",0,0
"tf_texto_girl",0,0
"tf_texto_girl's",0,0
"tf_texto_girlfriend",0,0
"tf_texto_girls",0,0
"tf_texto_give",-0.00458354857941047,0
"tf_texto_given",0,0
"tf_texto_gives",0,0
"tf_texto_giving",-0.00941499117035665,0
"tf_texto_glad",0,0
"tf_texto_gladiator",0.1173083717065,0
"tf_texto_glamorous",0,0
"tf_texto_glance",0.0641061811760521,0
"tf_texto_glaring",0,0
"tf_texto_glass",0,0
"tf_texto_glen",-0.0219526238133678,0
"tf_texto_glenn",-0.000906569276000556,0
"tf_texto_glimpse",0,0
"tf_texto_glimpses",0,0
"tf_texto_gloria",0,0
"tf_texto_glorious",0,0
"tf_texto_glory",0,0
"tf_texto_glover",-0.00113946516699743,0
"tf_texto_go",0,0
"tf_texto_goal",0,0
"tf_texto_goals",0.0125086799285115,0
"tf_texto_god",0,0
"tf_texto_god's",0,0
"tf_texto_godfather",0,0
"tf_texto_godzilla",0,0
"tf_texto_goers",0,0
"tf_texto_goes",0,0
"tf_texto_going",-0.00475639047189631,0
"tf_texto_gold",-0.0343635182442433,0
"tf_texto_goldberg",0,0
"tf_texto_goldblum",-0.10615067367011,0
"tf_texto_golden",0,0
"tf_texto_gon",0,0
"tf_texto_gone",-0.0058741975041914,0
"tf_texto_gonna",0,0
"tf_texto_goo",-0.0940335363944543,0
"tf_texto_good",0,0
"tf_texto_goodfellas",0,0
"tf_texto_gooding",0,0
"tf_texto_goodman",0.00332830068278763,0
"tf_texto_goods",0,0
"tf_texto_goofy",0,0
"tf_texto_gordon",-0.027353781333202,0
"tf_texto_gore",0,0
"tf_texto_gorgeous",0,0
"tf_texto_gorilla",0,0
"tf_texto_gory",0,0
"tf_texto_got",-3.00135073325331e-05,0
"tf_texto_gothic",0.0994720850911943,0
"tf_texto_gotten",0.0626887329841724,0
"tf_texto_government",0,0
"tf_texto_grab",4.17843284176969e-05,0
"tf_texto_grace",0,0
"tf_texto_grade",-0.0702934710366091,-0.0269631056835463
"tf_texto_gradually",-0.0123902913188431,0
"tf_texto_graduate",-0.00658336401749061,0
"tf_texto_graham",0.068463657225392,0
"tf_texto_grand",0.0412254803185014,0
"tf_texto_grandfather",0,0
"tf_texto_grandmother",0.0220317028348796,0
"tf_texto_granger",-0.0491733126809364,0
"tf_texto_granger's",-0.0138184515996222,0
"tf_texto_grant",0,0
"tf_texto_granted",0,0
"tf_texto_graphic",0.027793473187668,0
"tf_texto_grasp",0.0277602478835346,0
"tf_texto_gratuitous",0,0
"tf_texto_grave",0,0
"tf_texto_gravity",0,0
"tf_texto_gray",0,0
"tf_texto_grease",0,0
"tf_texto_great",0.0361520875137951,0.0347199095535009
"tf_texto_greater",0.00130731265965437,0
"tf_texto_greatest",0,0
"tf_texto_greatly",0,0
"tf_texto_greatness",0,0
"tf_texto_greed",0,0
"tf_texto_greedy",-0.102357596541077,0
"tf_texto_green",-0.00749846079910174,0
"tf_texto_greenwood",0,0
"tf_texto_greg",0,0
"tf_texto_grew",0.0853438189957905,0
"tf_texto_grief",0,0
"tf_texto_grier",0,0
"tf_texto_griffin",-0.00544934555166722,0
"tf_texto_griffith",-0.0439509831391512,0
"tf_texto_grim",0,0
"tf_texto_grip",0,0
"tf_texto_gripping",0,0
"tf_texto_grisham",-0.183367710429322,0
"tf_texto_gritty",0,0
"tf_texto_gross",0,0
"tf_texto_grotesque",0,0
"tf_texto_ground",0,0
"tf_texto_groundhog",0.159339505355717,0
"tf_texto_group",0,0
"tf_texto_groups",0,0
"tf_texto_grow",0,0
"tf_texto_growing",0,0
"tf_texto_grown",0,0
"tf_texto_grows",0,0
"tf_texto_gruesome",-0.00278397667504316,0
"tf_texto_guaranteed",0,0
"tf_texto_guard",0,0
"tf_texto_guards",0,0
"tf_texto_guess",-0.0395530377673952,-0.00282878271491743
"tf_texto_guessed",-0.012096450950657,0
"tf_texto_guessing",-0.00145701361820478,0
"tf_texto_guest",0,0
"tf_texto_guests",-0.0509427499706245,0
"tf_texto_guidance",0,0
